,0,1,2,3,4,5,6,7
0,1,29:01.03,Letesenbet Gidey,ETH,20.03.98,1,Hengelo,08.06.2021
1,2,29:06.82,Sifan Hassan,NED,01.01.93,1,Hengelo,06.06.2021
2,3,29:17.45,Almaz Ayana,ETH,21.11.91,1,Rio de Janeiro,12.08.2016
3,4,29:31.78,Wang Junxia,CHN,09.01.73,1,Beijing,08.09.1993
4,5,29:32.53,Vivian Cheruiyot,KEN,11.09.83,2,Rio de Janeiro,12.08.2016
5,6,29:36.67,Sifan Hassan,NED,01.01.93,1,Hengelo,10.10.2020
6,7,29:39.42,Gudaf Tsegay,ETH,23.06.97,1,Maia,08.05.2021
7,8,29:42.56,Tirunesh Dibaba,ETH,01.10.85,3,Rio de Janeiro,12.08.2016
8,9,29:50.77,Kalkidan Gezahegne,BRN,08.05.91,2,Maia,08.05.2021
9,10,29:53.51,Alice Nawowuna,KEN,02.01.94,4,Rio de Janeiro,12.08.2016
10,11,29:53.80,Meselech Melkamu,ETH,19.04.85,1,Utrecht,14.06.2009
11,12,29:54.66,Tirunesh Dibaba,ETH,01.10.85,1,Beijing,15.08.2008
12,13,29:55.32,Sifan Hassan,NED,01.01.93,1,Tokyo,07.08.2021
13,14,29:56.18,Kalkidan Gezahegne,BRN,08.05.91,2,Tokyo,07.08.2021
14,15,29:59.20,Meseret Defar,ETH,19.11.83,1,Birmingham,11.07.2009
15,16,30:00.86,Eilish McColgan,GBR,25.11.90,1r2,San Juan Capistrano,04.03.2023
16,17,30:01.09,Paula Radcliffe,GBR,17.12.73,1,München,06.08.2002
17,18,30:01.72,Letesenbet Gidey,ETH,20.03.98,3,Tokyo,07.08.2021
18,19,30:03.82,Alicia Monson,USA,13.05.98,2r2,San Juan Capistrano,04.03.2023
19,20,30:04.18,Berhane Adere,ETH,21.07.73,1,Saint-Denis,23.08.2003
20,21,30:06.01,Tsigie Gebreselama,ETH,30.09.00,2,Hengelo,08.06.2021
21,22,30:07.00,Almaz Ayana,ETH,21.11.91,1,Hengelo,29.06.2016
22,23,30:07.15,Werknesh Kidane,ETH,21.11.81,2,Saint-Denis,23.08.2003
23,24,30:07.20,Sun Yingjie,CHN,03.10.77,3,Saint-Denis,23.08.2003
24,25,30:07.78,Betsy Saina,KEN,30.06.88,5,Rio de Janeiro,12.08.2016
25,26,30:08.06,Meseret Defar,ETH,19.11.83,1,Sollentuna,27.06.2013
26,27,30:09.94,Letesenbet Gidey,ETH,20.03.98,1,Eugene,16.07.2022
27,28,30:10.02,Helen Obiri,KEN,13.12.89,2,Eugene,16.07.2022
28,29,30:10.07,Margaret Kipkemboi,KEN,09.02.93,3,Eugene,16.07.2022
29,30,30:10.56,Sifan Hassan,NED,01.01.93,4,Eugene,16.07.2022
30,31,30:11.53,Florence Kiplagat,KEN,27.02.87,2,Utrecht,14.06.2009
31,32,30:11.87,Ayalew Wude,ETH,04.07.87,3,Utrecht,14.06.2009
32,33,30:12.15,Rahel Daniel,ERI,16.11.01,5,Eugene,16.07.2022
33,34,30:12.45,Ejgayehu Taye,ETH,10.02.00,6,Eugene,16.07.2022
34,35,30:12.53,Lornah Kiplagat,NED,01.05.74,4,Saint-Denis,23.08.2003
35,36,30:13.17,Molly Huddle,USA,31.08.84,6,Rio de Janeiro,12.08.2016
36,37,30:13.37,Zhong Huandi,CHN,28.06.67,2,Beijing,08.09.1993
37,38,30:13.74,Ingrid Kristiansen,NOR,21.03.56,1,Oslo,05.07.1986
38,39,30:14.66,Elise Cranny,USA,09.05.96,1rA,San Juan Capistrano,06.03.2022
39,40,30:15.67,Tirunesh Dibaba,ETH,01.10.85,1,Sollentuna,28.06.2005
40,41,30:16.32,Almaz Ayana,ETH,21.11.91,1,London,05.08.2017
41,42,30:17.15,Paula Radcliffe,GBR,17.12.73,1,Gateshead,27.06.2004
42,43,30:17.49,Derartu Tulu,ETH,21.03.72,1,Sydney,30.09.2000
43,44,30:17.62,Sifan Hassan,NED,01.01.93,1,Ad-Dawhah,28.09.2019
44,45,30:17.64,Caroline Kipkurui,KAZ,26.05.94,7,Eugene,16.07.2022
45,46,30:17.77,Bosena Mulate,ETH,21.11.01,8,Eugene,16.07.2022
46,47,30:18.05,Karissa Schweizer,USA,04.05.96,9,Eugene,16.07.2022
47,48,30:18.39,Ejegayehu Dibaba,ETH,21.03.82,2,Sollentuna,28.06.2005
48,49,30:19.02,Eilish McColgan,GBR,25.11.90,1,Hengelo,06.06.2022
49,50,30:19.29,Tsehay Gemechu,ETH,12.12.98,3,Hengelo,08.06.2021
50,51,30:19.39,Werknesh Kidane,ETH,21.11.81,1,Palo Alto,29.05.2005
51,52,30:20.44,Hitomi Niiya,JPN,26.02.88,1,Osaka,04.12.2020
52,53,30:20.75,Tirunesh Dibaba,ETH,01.10.85,1,London,03.08.2012
53,54,30:20.77,Yalemzerf Yehualaw,ETH,03.08.99,4,Hengelo,08.06.2021
54,55,30:21.23,Letesenbet Gidey,ETH,20.03.98,2,Ad-Dawhah,28.09.2019
55,56,30:21.67,Elvan Abeylegesse,TUR,11.09.82,1,Antalya,15.04.2006
56,57,30:22.22,Shalane Flanagan,USA,07.08.81,2,Beijing,15.08.2008
57,58,30:22.48,Getenesh Wami,ETH,11.12.74,2,Sydney,30.09.2000
58,59,30:22.88,Fernanda Ribeiro,POR,23.06.69,3,Sydney,30.09.2000
59,60,30:23.07,Alla Zhilyayeva,RUS,05.02.69,5,Saint-Denis,23.08.2003
60,61,30:23.25,Ingrid Kristiansen,NOR,21.03.56,1,Stuttgart,30.08.1986
61,62,30:24.02,Tirunesh Dibaba,ETH,01.10.85,1,Helsinki,06.08.2005
62,63,30:24.27,Helen Obiri,KEN,13.12.89,4,Tokyo,07.08.2021
63,64,30:24.36,Xing Huina,CHN,25.02.84,1,Athínai,27.08.2004
64,65,30:24.39,Tirunesh Dibaba,ETH,01.10.85,1,Eugene,01.06.2012
65,66,30:24.56,Getenesh Wami,ETH,11.12.74,1,Sevilla,26.08.1999
66,67,30:24.85,Florence Kiplagat,KEN,27.02.87,2,Eugene,01.06.2012
67,68,30:24.98,Ejegayehu Dibaba,ETH,21.03.82,2,Athínai,27.08.2004
68,69,30:25.20,Agnes Tirop,KEN,23.10.95,3,Ad-Dawhah,28.09.2019
69,70,30:25.41,Berhane Adere,ETH,21.07.73,2,Helsinki,06.08.2005
70,71,30:26.00,Ejegayehu Dibaba,ETH,21.03.82,3,Helsinki,06.08.2005
71,72,30:26.20,Galina Bogomalova,RUS,15.10.77,6,Saint-Denis,23.08.2003
72,73,30:26.37,Sally Kipyego,KEN,19.12.85,2,London,03.08.2012
73,74,30:26.41,Yasemin Can,TUR,11.12.96,7,Rio de Janeiro,12.08.2016
74,75,30:26.42,Derartu Tulu,ETH,21.03.72,3,Athínai,27.08.2004
75,76,30:26.50,Linet Masai,KEN,05.12.89,3,Beijing,15.08.2008
76,77,30:26.66,Gelete Burka,ETH,23.01.86,8,Rio de Janeiro,12.08.2016
77,78,30:26.67,Tirunesh Dibaba,ETH,01.10.85,1,Ostrava,27.06.2013
78,79,30:26.70,Beleynesh Oljira,ETH,26.06.90,3,Eugene,01.06.2012
79,80,30:26.94,Alice Nawowuna,KEN,02.01.94,1,Durban,25.06.2016
80,81,30:26.97,Paula Radcliffe,GBR,17.12.73,4,Sydney,30.09.2000
81,82,30:27.13,Paula Radcliffe,GBR,17.12.73,2,Sevilla,26.08.1999
82,83,30:27.18,Xing Huina,CHN,25.02.84,4,Helsinki,06.08.2005
83,84,30:28.26,Sun Yingjie,CHN,03.10.77,1,Busan,08.10.2002
84,85,30:28.30,Werknesh Kidane,ETH,21.11.81,4,Athínai,27.08.2004
85,86,30:28.47,Gelete Burka,ETH,23.01.86,2,Hengelo,29.06.2016
86,87,30:28.53,Tirunesh Dibaba,ETH,01.10.85,3,Hengelo,29.06.2016
87,88,30:29.23,Gladys Cherono,KEN,12.05.83,2,Ostrava,27.06.2013
88,89,30:29.36,Liliya Shobukhova,RUS,13.11.77,1,Cheboksary,23.07.2009
89,90,30:30.26,Edith Masai,KEN,04.04.67,5,Helsinki,06.08.2005
90,91,30:30.44,Vivian Cheruiyot,KEN,11.09.83,3,London,03.08.2012
91,92,30:31.03,Mariya Konovalova,RUS,14.08.74,2,Cheboksary,23.07.2009
92,93,30:31.42,Inga Abitova,RUS,06.03.82,1,Göteborg,07.08.2006
93,94,30:31.44,Beleynesh Oljira,ETH,26.06.90,3,Ostrava,27.06.2013
94,95,30:31.55,Xing Huina,CHN,25.02.84,7,Saint-Denis,23.08.2003
95,96,30:31.92,Lornah Kiplagat,NED,01.05.74,5,Athínai,27.08.2004
96,97,30:32.03,Tegla Loroupe,KEN,09.05.73,3,Sevilla,26.08.1999
97,98,30:32.36,Susanne Wigene,NOR,12.02.78,2,Göteborg,07.08.2006
98,99,30:32.47,Werknesh Kidane,ETH,21.11.81,6,Helsinki,06.08.2005
99,10,30:32.57,Yasemin Can,TUR,11.12.96,1,München,15.08.2022
100,10,30:32.72,Lidiya Grigoryeva,RUS,21.01.74,3,Göteborg,07.08.2006
101,10,30:33.53,Sun Yingjie,CHN,03.10.77,7,Helsinki,06.08.2005
102,10,30:33.75,Galina Bogomalova,RUS,15.10.77,8,Helsinki,06.08.2005
103,10,30:34.49,Shalane Flanagan,USA,07.08.81,1r1,Palo Alto,04.05.2008
104,10,30:34.60,Eilish McColgan,GBR,25.11.90,10,Eugene,16.07.2022
105,10,30:35.54,Kimberley Smith,NZL,19.11.81,2r1,Palo Alto,04.05.2008
106,10,30:35.75,Rosemary Wanjiru,KEN,21.09.94,4,Ad-Dawhah,28.09.2019
107,10,30:35.82,Helen Obiri,KEN,13.12.89,5,Ad-Dawhah,28.09.2019
108,10,30:35.84,Mariya Konovalova,RUS,14.08.74,4,Beijing,15.08.2008
109,11,30:35.90,Galina Bogomalova,RUS,15.10.77,4,Göteborg,07.08.2006
110,11,30:35.91,Ababel Yeshaneh,ETH,22.07.91,4,Ostrava,27.06.2013
111,11,30:35.93,Jessica Judd,GBR,07.01.95,11,Eugene,16.07.2022
112,11,30:36.75,Netsanet Gudeta,ETH,12.02.91,4,Hengelo,29.06.2016
113,11,30:37.24,Irene Kimais,KEN,10.10.98,2,Hengelo,06.06.2021
114,11,30:37.26,Tegla Loroupe,KEN,09.05.73,5,Sydney,30.09.2000
115,11,30:37.26,Lornah Kiplagat,NED,01.05.74,5,Göteborg,07.08.2006
116,11,30:37.31,Daisy Cherotich,KEN,30.06.97,3,Hengelo,06.06.2021
117,11,30:37.38,Genet Yalew,ETH,31.12.92,5,Hengelo,29.06.2016
118,11,30:37.68,Benita Willis,AUS,06.05.79,8,Saint-Denis,23.08.2003
119,12,30:37.89,Letesenbet Gidey,ETH,20.03.98,1,Hengelo,17.07.2019
120,12,30:38.09,Dong Yanmei,CHN,16.02.77,1,Shanghai,19.10.1997
121,12,30:38.18,Rosemary Wanjiru,KEN,21.09.94,1,Abashiri,15.07.2020
122,12,30:38.33,Mestawat Tufa,ETH,14.09.83,1,Nijmegen,26.06.2008
123,12,30:38.35,Sally Kipyego,KEN,19.12.85,1rA,Palo Alto,01.05.2011
124,12,30:38.78,Jelena Prokopcuka,LAT,21.09.76,6,Göteborg,07.08.2006
125,12,30:39.38,Werknesh Kidane,ETH,21.11.81,4,London,03.08.2012
126,12,30:39.41,Lan Lixin,CHN,14.02.79,2,Shanghai,19.10.1997
127,12,30:39.57,Shalane Flanagan,USA,07.08.81,2rA,Palo Alto,01.05.2011
128,12,30:39.71,Ririka Hironaka,JPN,24.11.00,12,Eugene,16.07.2022
129,13,30:39.96,Lucy Kabuu,KEN,24.03.84,5,Beijing,15.08.2008
130,13,30:39.98,Yin Lili,CHN,11.11.79,3,Shanghai,19.10.1997
131,13,30:40.27,Lornah Kiplagat,NED,01.05.74,6,Beijing,15.08.2008
132,13,30:40.59,Senbere Teferi,ETH,03.05.95,6,Hengelo,29.06.2016
133,13,30:40.70,Paula Radcliffe,GBR,17.12.73,1rA,Barakaldo,10.04.1999
134,13,30:40.85,Netsanet Gudeta,ETH,12.02.91,2,Hengelo,17.07.2019
135,13,30:40.87,Gelete Burka,ETH,23.01.86,1,Hengelo,10.06.2017
136,13,30:41.05,Eilish McColgan,GBR,25.11.90,2,München,15.08.2022
137,13,30:41.40,Werknesh Kidane,ETH,21.11.81,1,Palo Alto,07.06.2003
138,13,30:41.68,Senbere Teferi,ETH,03.05.95,2,Hengelo,10.06.2017
139,14,30:41.85,Pauline Kamulu,KEN,16.04.95,1rA,Fukagawa,11.07.2018
140,14,30:41.93,Francine Niyonsaba,BDI,05.05.93,5,Tokyo,07.08.2021
141,14,30:42.26,Sally Kipyego,KEN,19.12.85,1rA,Palo Alto,04.05.2014
142,14,30:42.75,Paula Radcliffe,GBR,17.12.73,9,Helsinki,06.08.2005
143,14,30:43.35,Tirunesh Dibaba,ETH,01.10.85,1,Moskva,11.08.2013
144,14,30:43.39,Ejegayehu Dibaba,ETH,21.03.82,1,Barakaldo,10.07.2004
145,14,30:44.00,Irene Cheptai,KEN,04.02.92,6,Tokyo,07.08.2021
146,14,30:44.23,Senbere Teferi,ETH,03.05.95,6,Ad-Dawhah,28.09.2019
147,14,30:44.27,Letesenbet Gidey,ETH,20.03.98,2,Hengelo,06.06.2022
148,14,30:44.57,Beleynesh Oljira,ETH,26.06.90,3,Hengelo,10.06.2017
149,15,30:44.68,Ejgayehu Taye,ETH,10.02.00,3,Hengelo,06.06.2022
150,15,30:45.00,Margaret Kipkemboi,KEN,09.02.93,4,Hengelo,06.06.2022
151,15,30:45.14,Senbere Teferi,ETH,03.05.95,3,Hengelo,17.07.2019
152,15,30:45.17,Gladys Cherono,KEN,12.05.83,2,Moskva,11.08.2013
153,15,30:45.21,Seira Fuwa,JPN,25.03.03,1,Kyoto,11.12.2021
154,15,30:45.56,Beleynesh Oljira,ETH,26.06.90,5,London,03.08.2012
155,15,30:45.81,Sheila Chepkirui,KEN,27.12.90,1,Stockholm,04.05.2021
156,15,30:46.24,Zeineba Yimer,ETH,17.06.98,4,Hengelo,17.07.2019
157,15,30:46.37,Lonah Chemtai Salp,ISR,12.12.88,3,München,15.08.2022
158,15,30:46.48,Galina Bogomalova,RUS,15.10.77,1,Tula,03.08.2003
159,16,30:46.51,Joan Melly Chelimo,KEN,10.11.90,2,Stockholm,04.05.2021
160,16,30:46.70,Inga Abitova,RUS,06.03.82,1,Kazan,17.07.2008
161,16,30:46.98,Beleynesh Oljira,ETH,26.06.90,3,Moskva,11.08.2013
162,16,30:47.02,Emily Chebet,KEN,18.02.86,4,Moskva,11.08.2013
163,16,30:47.20,Sylvia Kibet,KEN,28.03.84,4,Utrecht,14.06.2009
164,16,30:47.22,Dong Zhaoxia,CHN,13.11.74,4,Shanghai,19.10.1997
165,16,30:47.25,Shitaye Eshete,BRN,21.05.90,6,London,03.08.2012
