,0,1,2,3,4,5,6,7,8
0,1,30.81,Wayde van Niekerk,,RSA,15.07.92,1,Ostrava,28.06.2017
1,2,30.85A,Michael Johnson,,USA,13.09.67,1,Pretoria,24.03.2000
2,3,30.97,Usain Bolt,,JAM,21.08.86,1rA,Ostrava,27.05.2010
3,4,31.03,Wayde van Niekerk,,RSA,15.07.92,1,Kingston,11.06.2016
4,5,31.23,LaShawn Merritt,,USA,27.06.86,2,Kingston,11.06.2016
5,6,31.30,LaShawn Merritt,,USA,27.06.86,1,Eugene,07.06.2009
6,7,31.31,LaShawn Merritt,,USA,27.06.86,1,Eugene,08.08.2006
7,8,31.44,Isaac Makwala,,BOT,24.09.85,2,Ostrava,28.06.2017
8,9,31.48,Danny Everett,,USA,01.11.66,1,Jerez de la Frontera,03.09.1990
9,9,31.48,Roberto Hernández,,CUB,06.03.67,2,Jerez de la Frontera,03.09.1990
10,11,31.52,Steven Gardiner,,BAH,12.09.95,1,Ponce,12.05.2022
11,11,31.52A,Letsile Tebogo,,BOT,07.06.03,1,Pretoria,18.02.2023
12,13,31.53,LaShawn Merritt,,USA,27.06.86,1,Atlanta,01.08.2015
13,14,31.56,Michael Johnson,,USA,13.09.67,1,Salamanca,22.07.1994
14,14,31.56,Doug Walker,,GBR,28.07.73,1,Gateshead,19.07.1998
15,16,31.59,Steven Gardiner,,BAH,12.09.95,1,Carolina,17.03.2023
16,17,31.61,Anthuan Maybank,,USA,30.12.69,1,Durham,13.07.1996
17,17,31.61,Clarence Munyai,,RSA,20.02.98,3,Ostrava,28.06.2017
18,19,31.63,Wayde van Niekerk,,RSA,15.07.92,1,Birmingham,07.06.2015
19,20,31.64,Tony McQuay,,USA,16.04.90,3,Kingston,11.06.2016
20,21,31.67,John Regis,,GBR,13.10.66,1,Gateshead,17.07.1992
21,22,31.69,Roberto Hernández,,CUB,06.03.67,1,Bratislava,20.06.1990
22,23,31.70,Kirk Baptiste,,USA,20.06.63,1,London,18.08.1984
23,24,31.72,Michael Johnson,,USA,13.09.67,1,Gateshead,30.07.1993
24,24,31.72,Jeremy Wariner,,USA,31.01.84,1,Ostrava,12.06.2008
25,26,31.73,Thomas Jefferson,,USA,08.06.62,1,London,22.08.1987
26,27,31.74,Gabriel Tiacoh,,CIV,10.09.63,1,La Coruña,06.08.1986
27,28,31.77,Tyler Christopher,,CAN,03.10.83,1,Sainte Anne,20.05.2004
28,28,31.77A,Isaac Makwala,,BOT,24.09.85,1,Pretoria,08.03.2018
29,30,31.80,Pavel Maslák,,CZE,21.02.91,4,Ostrava,28.06.2017
30,31,31.81,Gil Roberts,,USA,15.03.89,4,Kingston,11.06.2016
31,31,31.81,Vernon Norwood,,USA,10.04.92,2,Ponce,12.05.2022
32,33,31.82,Steve Lewis,,USA,16.05.69,2,Gateshead,17.07.1992
33,34,31.87,Mark Richardson,,GBR,26.07.72,2,Gateshead,19.07.1998
34,34,31.87,Jonathan Borlée,,BEL,22.02.88,1,Naimette-Xhovémont,05.07.2012
35,36,31.88,Darren Clark,,AUS,06.09.65,1,Belfast,30.06.1986
36,37,31.89,Luka Janezic,,SLO,14.11.95,1,Slovenska Bistrica,27.05.2017
37,38,31.91,Isaac Makwala,,BOT,24.09.85,5,Kingston,11.06.2016
38,39,31.92,Lalonde Gordon,,TTO,25.11.88,1,Naimette-Xhovémont,19.07.2017
39,40,31.93,Xavier Carter,,USA,08.12.85,2,Eugene,07.06.2009
40,40,31.93,Karol Zalewski,,POL,07.08.93,1,Rieti,07.09.2014
41,42,31.94,Rusheen McDonald,,JAM,17.08.92,1,Rieti,13.09.2015
42,43,31.95,Michael Johnson,,USA,13.09.67,1,Gateshead,09.08.1991
43,43,31.95,Gary Kikaya,,COD,04.02.78,1,Villeneuve d'Ascq,12.06.2005
44,45,31.96,Marc Foucan,,FRA,14.10.71,1rA,Strasbourg,29.06.1999
45,46,31.97,Innocent Egbunike,,NGR,30.11.61,1,London,08.08.1986
46,46,31.97,Rusheen McDonald,,JAM,17.08.92,1,Rieti,08.09.2013
47,48,31.98,John Regis,,GBR,13.10.66,1,Belfast,19.06.1993
48,49,31.99,John Regis,,GBR,13.10.66,1,Belfast,21.06.1991
