,0,1,2,3,4,5,6,7,8
69,68,17.58A,3.3,Jonathan Edwards,GBR,10.05.66,1,Sestriere,29.07.1995
70,68,17.58,4.4,Kenta Bell,USA,16.03.77,1,Zaragoza,03.06.2006
71,72,17.57,3.0,Khristo Markov,BUL,27.01.65,1,Sofia,24.05.1987
72,72,17.57,2.5,Christian Olsson,SWE,25.01.80,1,Göteborg,02.09.2003
73,74,17.56,3.7,Ron Livers,USA,20.07.55,1,Walnut,17.06.1979
74,74,17.56,4.9,Kenny Harrison,USA,13.02.65,6,Indianapolis,16.07.1988
75,74,17.56A,,Brian Wellman,BER,08.09.67,1,El Paso,13.04.1996
76,74,17.56,2.4,Christian Olsson,SWE,25.01.80,1,Norrtälje,03.07.2006
77,78,17.55,3.6,Zdzislaw Hoffmann,POL,27.08.59,1,Warszawa,09.06.1984
78,78,17.55,2.6,Willie Banks,USA,11.03.56,2,São Paulo,12.05.1985
79,78,17.55,3.5,Leonid Voloshin,RUS,30.03.66,1,Sevilla,05.06.1993
80,78,17.55,2.5,Leevan Sands,BAH,16.08.81,2,London,03.08.2007
81,82,17.54,3.2,Kenneth Lorraway,AUS,06.02.56,2,Brisbane,09.10.1982
82,82,17.54,3.0,Igor Lapshin,BLR,08.08.63,1,Leningrad,12.06.1988
83,82,17.54A,2.2,Mike Conley,USA,05.10.62,1,San José,28.05.1994
84,82,17.54,3.4,Rodrigo Mendes,BRA,21.06.68,q,Sacramento,10.06.2005
85,82,17.54,2.1,Pedro Pablo Pichardo,CUB,30.06.93,1,Toronto,24.07.2015
86,87,17.53,4.8,Ray Kimble,USA,19.04.53,7,Indianapolis,16.07.1988
87,87,17.53A,3.4,Brian Wellman,BER,08.09.67,2,Sestriere,07.08.1996
88,87,17.53,4.2,Jérôme Romain,DMA,12.06.71,1,San Juan,28.06.1997
89,87,17.53,4.5,Jonathan Edwards,GBR,10.05.66,1,Bangor,02.06.2001
90,91,17.52,4.5,Willie Banks,USA,11.03.56,3,Eugene,21.06.1986
91,91,17.52,3.3,Phillips Idowu,GBR,30.12.78,1,Bydgoszcz,03.06.2011
92,91,17.52,2.2,Will Claye,USA,13.06.91,1,Eugene,29.07.2016
93,94,17.51,,Willie Banks,USA,11.03.56,1,Eugene,07.06.1986
94,94,17.51,3.0,Chen Yanping,CHN,17.01.66,1,Beijing,03.10.1990
95,96,17.50,3.0,Lázaro Betancourt,CUB,18.03.63,1,La Habana,22.05.1983
96,96,17.50,4.3,Christian Olsson,SWE,25.01.80,1,Malmö,13.08.2002
97,96,17.50,3.1,Will Claye,USA,13.06.91,1,Chula Vista,22.05.2015
98,99,17.49,4.5,Vladimir Melikhov,RUS,30.03.69,2,Sevilla,05.06.1994
99,99,17.49,3.4,Oleg Sakirkin,KAZ,23.01.66,1,Dijon,12.06.1994
100,99,17.49,3.5,Christian Taylor,USA,18.06.90,1,Eugene,23.06.2011
101,99,17.49,2.1,Teddy Tamgho,FRA,15.06.89,1,Paris,13.07.2013
102,10,17.48A,,Keith Connor,GBR,16.09.57,1,San José,28.05.1983
103,10,17.48,2.9,Georges Sainte-Rose,FRA,03.09.69,1,Montgeron,23.06.1991
104,10,17.47,3.7,Joseph Taiwo,NGR,24.08.59,1,São Paulo,17.05.1992
105,10,17.47A,2.8,Kenta Bell,USA,16.03.77,1,El Paso,15.04.2006
106,10,17.47,2.8,Emmanuel Themeje,ITA,09.10.98,1,Walnut,15.04.2023
107,10,17.46,2.1,Vasiliy Sokov,RUS,07.04.68,1,Vigo,23.07.1991
108,10,17.46,2.4,Pierre Camara,FRA,10.09.65,1,Roma,27.06.1993
109,10,17.46,2.4,Yoelbi Quesada,CUB,04.08.73,2,Salamanca,18.07.1995
110,10,17.46,2.1,Charles Michael Frie,GER,26.08.71,1,Bad Cannstatt,06.07.1997
111,10,17.46,2.2,Walter Davis,USA,02.07.79,1,Torino,06.06.2003
112,10,17.46,2.5,Kenta Bell,USA,16.03.77,1,Modesto,08.05.2004
113,10,17.46,3.0,Will Claye,USA,13.06.91,2,Eugene,26.05.2018
114,11,17.45,2.6,Leevan Sands,BAH,16.08.81,1,Nassau,28.06.2008
115,11,17.45,3.0,Samyr Laine,HAI,17.07.84,1,Bogotá,24.07.2009
116,11,17.44,2.2,Yoel García,CUB,25.11.73,1,Padova,16.07.1995
117,11,17.44,2.3,Brian Wellman,BER,08.09.67,q,Göteborg,05.08.1995
118,11,17.44,2.4,Randy Lewis,GRN,14.10.80,1,Ad-Dawhah,09.05.2008
119,11,17.44,2.9,Brandon Roulhac,USA,13.12.83,1,Eugene,25.06.2009
120,12,17.43,3.5,Willie Banks,USA,11.03.56,2,Walnut,17.06.1979
121,12,17.43,2.6,Cristian Atanay Nápo,CUB,27.11.98,1,La Habana,18.05.2019
122,12,17.42,2.1,Kenny Harrison,USA,13.02.65,1,Lawrence,18.04.1987
123,12,17.42,2.4,Aleksandr Yakovlev,UKR,08.09.57,1,São Paulo,22.05.1988
124,12,17.42,2.5,Maris Bruziks,LAT,25.08.62,2,Riga,03.06.1989
125,12,17.42,4.2,Mike Conley,USA,05.10.62,1,Salamanca,13.07.1992
126,12,17.42,2.1,Igor Spasovkhodskiy,RUS,01.08.79,1,Lisboa,26.05.2002
127,12,17.42,,Kenta Bell,USA,16.03.77,1,Lake Buena Vista,11.01.2008
128,12,17.42,3.4,Arnie David Girat,CUB,26.08.84,1,Bilbao,18.06.2011
129,12,17.42,2.6,Christian Taylor,USA,18.06.90,2,Eugene,31.05.2014
130,12,17.42,3.1,Omar Craddock,USA,26.04.91,2,Eugene,29.07.2016
131,13,17.41,2.4,Aleksandr Yakovlev,UKR,08.09.57,2,Moskva,18.08.1984
132,13,17.41,3.2,Kenny Harrison,USA,13.02.65,4,Eugene,21.06.1986
133,13,17.41,4.7,Brian Wellman,BER,08.09.67,1,Houston,19.05.1991
134,13,17.41,3.5,Aleksandr Petrenko,RUS,08.02.83,1,Haniá,09.06.2007
135,13,17.40,2.1,Gennadiy Valyukevich,BLR,01.06.58,2,Leningrad,07.06.1986
136,13,17.40,7.0,Vasiliy Sokov,RUS,07.04.68,2,Thessaloníki,23.06.1999
137,13,17.40,4.2,Yoandri Betanzos,CUB,15.02.82,q,Helsinki,10.08.2005
138,13,17.40,2.4,Randy Lewis,GRN,14.10.80,2,Madrid,21.07.2007
139,13,17.40,3.0,Nelson Évora,POR,20.04.84,1,Madrid,05.07.2008
140,13,17.40,5.1,Osniel Tosca,CUB,30.06.84,2,Madrid,05.07.2008
141,13,17.40,2.3,Pedro Pablo Pichardo,POR,30.06.93,1,Lisboa,09.07.2020
142,14,17.39A,4.4,Ray Kimble,USA,19.04.53,1,San José,30.05.1987
143,14,17.39,5.0,Yoelbi Quesada,CUB,04.08.73,1,Sevilla,05.06.1994
144,14,17.39,3.9,LeJuan Simon,USA,07.02.81,2,Odessa,18.05.2002
145,14,17.39,3.4,Marian Oprea,ROU,06.06.82,2,Milano,05.06.2002
146,14,17.39,2.3,Leevan Sands,BAH,16.08.81,4,Helsinki,11.08.2005
147,14,17.39,2.2,Leevan Sands,BAH,16.08.81,1,Auburn,16.04.2011
148,14,17.38,4.2,Milan Tiff,USA,05.07.49,1,Westwood,11.06.1977
149,14,17.38,2.8,Vyacheslav Bordukov,RUS,01.01.59,1,Moskva,16.08.1987
150,14,17.38,4.1,Mike Conley,USA,05.10.62,1,Vigo,30.06.1989
151,14,17.38,2.7,Kenny Harrison,USA,13.02.65,1,Durham,13.08.1994
152,14,17.38,2.6,Phillips Idowu,GBR,30.12.78,2,Glasgow,01.07.2001
153,14,17.38,2.1,Yoandri Betanzos,CUB,15.02.82,1,Salamanca,13.07.2004
154,14,17.38,4.2,Yoelbi Quesada,CUB,04.08.73,2,La Habana,04.02.2006
155,15,17.37,3.0,Mike Conley,USA,05.10.62,1,Bruxelles,26.08.1983
156,15,17.37,,Charles Simpkins,USA,19.10.63,1,Charleston,19.03.1985
157,15,17.37,2.1,Jadel Gregório,BRA,16.09.80,3,Gateshead,13.07.2003
158,15,17.37,3.1,Teddy Tamgho,FRA,15.06.89,q,Barcelona,27.07.2010
159,15,17.37,2.6,Jordan Scott,USA,22.02.88,1,Charlottesville,11.05.2019
160,16,17.36,3.4,Willie Banks,USA,11.03.56,1,Walnut,15.06.1980
161,16,17.36A,4.6,Yoel García,CUB,25.11.73,2,Sestriere,29.07.1995
162,16,17.36,2.3,Momchil Karailiev,BUL,21.05.82,2,Lausanne,05.07.2005
163,16,17.36,2.6,Zhu Yaming,CHN,04.05.94,1,Turku,11.06.2019
164,16,17.35,2.2,Viktor Saneyev,GEO,03.10.45,1,München,04.09.1972
165,16,17.35,5.0,Kenneth Lorraway,AUS,06.02.56,1,Perth,13.01.1980
166,16,17.35,4.8,Andrey Kayukov,RUS,12.04.64,4,Sevilla,05.06.1994
167,16,17.35,2.5,Brian Wellman,BER,08.09.67,2,Stockholm,12.07.1994
168,16,17.35,2.4,Nelson Évora,POR,20.04.84,1,Milano,24.06.2007
169,16,17.35,2.6,Marquis Dendy,USA,23.02.92,1,Starkville,16.05.2015
170,17,17.34,4.1,Viktor Saneyev,GEO,03.10.45,1,Athínai,17.09.1969
171,17,17.34A,,Willie Banks,USA,11.03.56,1,Colorado Springs,29.07.1979
172,17,17.34A,2.5,Ron Livers,USA,20.07.55,1,San José,12.04.1980
173,17,17.34,2.5,Serge Hélan,FRA,24.02.64,2,Dijon,12.06.1994
174,17,17.34,3.9,Phillips Idowu,GBR,30.12.78,1,Sheffield,30.06.2002
175,17,17.34,2.3,Dmitrij Valukevic,SVK,31.05.81,2,Padova,01.09.2006
176,17,17.34,2.4,Henry Frayne,AUS,14.04.90,1,Melbourne,02.03.2012
177,17,17.34,2.2,Arnie David Girat,CUB,26.08.84,1,La Habana,22.06.2012
178,17,17.34,3.5,Hugues Fabrice Zango,BUR,25.06.93,1,Saint Pierre,11.06.2022
179,18,17.33,3.4,Oleg Protsenko,RUS,11.08.63,2,Moskva,16.08.1987
180,18,17.33,3.6,Brian Wellman,BER,08.09.67,1,Eugene,01.06.1991
181,18,17.33,3.0,Yoandri Betanzos,CUB,15.02.82,1,Nassau,11.07.2005
182,18,17.33,2.1,Teddy Tamgho,FRA,15.06.89,1,Bydgoszcz,11.07.2008
183,18,17.33,2.3,Brandon Roulhac,USA,13.12.83,1,London,24.07.2009
184,18,17.33,2.5,Chris Benard,USA,04.04.90,4,Des Moines,26.07.2019
185,18,17.33,2.5,Hugues Fabrice Zango,BUR,25.06.93,1,Albi,12.09.2020
186,18,17.32,2.9,Kenneth Lorraway,AUS,06.02.56,1,Brisbane,20.03.1982
187,18,17.32,4.8,Willie Banks,USA,11.03.56,2,Bruxelles,26.08.1983
188,18,17.32,6.1,Mohamed Karim Sassi,TUN,12.12.68,1,El Menzah,02.07.1995
189,18,17.32,2.2,Igor Spasovkhodskiy,RUS,01.08.79,2,Glasgow,18.08.2002
190,19,17.31,3.0,Willie Banks,USA,11.03.56,1,Bratislava,06.06.1981
191,19,17.31,,Paul Emordi,NGR,25.12.65,1,Des Moines,26.04.1986
192,19,17.31,3.4,Mike Conley,USA,05.10.62,1,Indianapolis,10.08.1987
193,19,17.31,2.9,Wolfgang Knabe,GER,12.07.59,1,Frankfurt,23.07.1988
194,19,17.31,2.7,Dainis Berzins,LAT,24.04.66,3,Riga,03.06.1989
195,19,17.31,2.4,Rogel Nachum,ISR,21.05.67,1,Tel Aviv,06.07.1991
196,19,17.31,3.0,Aleksandr Kovalenko,RUS,08.05.63,5,Kyiv,12.07.1991
197,19,17.31,4.4,Onochie Achike,GBR,31.01.75,1,Gateshead,15.07.2000
198,19,17.31,4.6,Randy Lewis,GRN,14.10.80,1,Emporia,03.04.2004
199,19,17.31,2.6,Marian Oprea,ROU,06.06.82,1,Sofia,26.06.2010
200,19,17.31,2.9,Donald Scott,USA,23.02.92,1,Knoxville,14.04.2018
201,20,17.30,3.2,Anatoliy Piskulin,RUS,01.12.52,1,Sofia,22.08.1977
202,20,17.30,3.7,David McFadgen,USA,22.09.60,2,Houston,02.08.1986
203,20,17.30,2.4,Brian Wellman,BER,08.09.67,1,Austin,06.06.1992
204,20,17.30,4.8,Tosi Fasinro,GBR,28.03.72,1,London,12.06.1993
205,20,17.30,3.1,Maris Bruziks,LAT,25.08.62,1,Turku,11.06.1995
206,20,17.30,2.5,LaMark Carter,USA,23.08.70,1,Houston,03.05.1998
207,20,17.30,4.1,Jonathan Edwards,GBR,10.05.66,1,Cape Town,26.03.1999
208,20,17.30,2.7,Charles Michael Frie,GER,26.08.71,3,Milano,05.06.2002
209,20,17.30,2.1,Tim Rusan,USA,25.06.77,2,Palo Alto,23.06.2002
210,20,17.30,3.1,Leevan Sands,BAH,16.08.81,1,Baton Rouge,29.05.2004
211,20,17.30,3.1,Dmitrij Valukevic,SVK,31.05.81,1,Istanbul,13.06.2009
212,20,17.30,4.4,Ernesto Revé,CUB,26.02.92,1,Sotteville-lès-Ro,14.06.2014
213,20,17.30,2.1,Omar Craddock,USA,26.04.91,3,Lausanne,09.07.2015
214,21,17.29,2.9,James Butts,USA,09.05.50,1,Eugene,26.06.1976
215,21,17.29,2.5,Kenneth Lorraway,AUS,06.02.56,1,Sydney,22.03.1980
216,21,17.29,3.4,Béla Bakosi,HUN,18.06.57,1,Hiroshima,05.05.1982
217,21,17.29,3.9,Joseph Taiwo,NGR,24.08.59,6,Roma,31.08.1987
218,21,17.29,2.1,Brian Wellman,BER,08.09.67,2,Moskva,05.06.1995
219,21,17.29A,4.8,Francis Agyepong,GBR,16.06.65,3,Sestriere,29.07.1995
220,21,17.29,4.8,Vladimir Kravchenko,UKR,22.12.69,2,Madrid,02.06.1996
221,21,17.29,3.0,Yoandri Betanzos,CUB,15.02.82,1,La Habana,24.03.2006
222,21,17.29,2.9,Marian Oprea,ROU,06.06.82,1,Ad-Dawhah,12.05.2006
223,21,17.29,3.1,Randy Lewis,GRN,14.10.80,2,Norrtälje,03.07.2006
224,21,17.29,2.3,Fabrizio Donato,ITA,14.08.76,3,Madrid,05.07.2008
225,21,17.29,2.6,Jordan Alejandr Díaz,CUB,23.02.01,2,Barranquilla,02.08.2018
226,22,17.28,2.8,Zdzislaw Hoffmann,POL,27.08.59,1,Sevilla,19.05.1984
227,22,17.28,3.6,Zdzislaw Hoffmann,POL,27.08.59,1,Lublin,23.06.1984
228,22,17.28,2.6,Oleg Protsenko,RUS,11.08.63,3,Stuttgart,30.08.1986
229,22,17.28,2.9,Maris Bruziks,LAT,25.08.62,2,Salamanca,22.07.1994
230,22,17.28,4.2,Andrew Murphy,AUS,18.12.69,1,Sydney,11.02.1996
231,22,17.28,3.4,Georges Sainte-Rose,FRA,03.09.69,1,Mulhouse,22.06.1997
232,22,17.28,3.7,Yoel García,CUB,25.11.73,2,San Juan,28.06.1997
233,22,17.28,3.5,Andrew Murphy,AUS,18.12.69,1,Perth,04.03.2001
234,22,17.28,3.5,Yordanis Durãnona,CUB,16.06.88,4,La Habana,25.04.2009
235,22,17.28,2.1,Benjamin Compaoré,FRA,05.08.87,2,Valence,09.07.2010
236,22,17.28,2.2,Sheryf El-Sheryf,UKR,02.01.89,2,Helsinki,30.06.2012
237,22,17.28,3.1,Matthew O'Neal,USA,10.06.94,1,Austin,01.04.2017
238,22,17.28,2.2,Chris Carter,USA,11.03.89,1,Houston,04.05.2018
239,24,17.27,4.0,Willie Banks,USA,11.03.56,1,Auckland,30.01.1982
240,24,17.27,2.8,John Herbert,GBR,20.04.62,1,Edinburgh,02.08.1986
241,24,17.27,,Aliecer Urrutia,CUB,22.09.74,1,Artemisa,23.04.1993
242,24,17.27,2.2,Jonathan Edwards,GBR,10.05.66,1,Sheffield,29.08.1993
243,24,17.27,3.8,Paolo Camossi,ITA,06.01.74,3,Thessaloníki,23.06.1999
244,24,17.27,4.0,Yoelbi Quesada,CUB,04.08.73,2,Salamanca,15.07.1999
245,24,17.27,4.2,Christian Taylor,USA,18.06.90,1,Bradenton,09.07.2020
246,24,17.26,2.1,Al Joyner,USA,19.01.60,1,Los Angeles,04.08.1984
247,24,17.26,3.7,Joseph Taiwo,NGR,24.08.59,1,Koblenz,06.08.1986
248,24,17.26,2.7,Oleg Sakirkin,KAZ,23.01.66,q,Bryansk,17.07.1987
249,24,17.26,3.6,Peter Bouschen,FRG,16.05.60,7,Roma,31.08.1987
250,24,17.26,2.3,Vasiliy Sokov,RUS,07.04.68,q,Bryansk,11.08.1990
251,24,17.26,2.1,Vasiliy Sokov,RUS,07.04.68,1,Tours,28.08.1993
252,24,17.26,7.0,Yoel García,CUB,25.11.73,3,Madrid,20.06.1995
253,24,17.26,2.1,Rostislav Dimitrov,BUL,29.12.74,3,Budapest,23.08.1998
254,24,17.26,2.3,Omar Craddock,USA,26.04.91,1,Walnut,19.04.2014
255,25,17.25,4.4,John Tillman,USA,11.02.65,3,New Orleans,21.06.1992
256,25,17.25,2.5,Zsolt Czingler,HUN,26.04.71,1,Portsmouth,05.06.1993
257,25,17.25,2.3,Michael Calvo,CUB,26.12.77,1,La Habana,20.02.1997
258,25,17.25,2.1,Jérôme Romain,DMA,12.06.71,2,Sevilla,29.05.1997
259,25,17.25,4.2,Georges Sainte-Rose,FRA,03.09.69,1,Fort-de-France,06.07.1997
260,25,17.25,2.5,Marian Oprea,ROU,06.06.82,1,Istanbul,22.06.2003
261,25,17.25,4.2,Tareq Bougtaïb,MAR,30.04.81,1,Bambous,12.08.2006
262,25,17.25,3.2,Latario Collie-Minns,BAH,10.03.94,2,Starkville,16.05.2015
