,0,1,2,3,4,5,6,7,8
0,1,9.58,+0.9,Usain Bolt,JAM,21.08.86,1,Berlin,16.08.2009
1,2,9.63,+1.5,Usain Bolt,JAM,21.08.86,1,London,05.08.2012
2,3,9.69,±0.0,Usain Bolt,JAM,21.08.86,1,Beijing,16.08.2008
3,3,9.69,+2.0,Tyson Gay,USA,09.08.82,1,Shanghai,20.09.2009
4,3,9.69,-0.1,Yohan Blake,JAM,26.12.89,1,Lausanne,23.08.2012
5,6,9.71,+0.9,Tyson Gay,USA,09.08.82,2,Berlin,16.08.2009
6,7,9.72,+1.7,Usain Bolt,JAM,21.08.86,1rA,New York City,31.05.2008
7,7,9.72,+0.2,Asafa Powell,JAM,23.11.82,1rA,Lausanne,02.09.2008
8,9,9.74,+1.7,Asafa Powell,JAM,23.11.82,1h2,Rieti,09.09.2007
9,9,9.74,+0.9,Justin Gatlin,USA,10.02.82,1,Ad-Dawhah,15.05.2015
10,11,9.75,+1.1,Yohan Blake,JAM,26.12.89,1,Kingston,29.06.2012
11,11,9.75,+1.5,Yohan Blake,JAM,26.12.89,2,London,05.08.2012
12,11,9.75,+0.9,Justin Gatlin,USA,10.02.82,1rA,Roma,04.06.2015
13,11,9.75,+1.4,Justin Gatlin,USA,10.02.82,1rA,Lausanne,09.07.2015
14,15,9.76,+1.8,Usain Bolt,JAM,21.08.86,1,Kingston,03.05.2008
15,15,9.76,+1.3,Usain Bolt,JAM,21.08.86,1,Bruxelles,16.09.2011
16,15,9.76,-0.1,Usain Bolt,JAM,21.08.86,1,Roma,31.05.2012
17,15,9.76,+1.4,Yohan Blake,JAM,26.12.89,1rA,Zürich,30.08.2012
18,15,9.76,+0.6,Christian Coleman,USA,06.03.96,1,Ad-Dawhah,28.09.2019
19,15,9.76A,+1.2,Trayvon Bromell,USA,10.07.95,1,Nairobi,18.09.2021
20,15,9.76,+1.4,Fred Kerley,USA,07.05.95,1s1,Eugene,24.06.2022
21,22,9.77,+1.6,Asafa Powell,JAM,23.11.82,1,Athínai,14.06.2005
22,22,9.77,+1.5,Asafa Powell,JAM,23.11.82,1,Gateshead,11.06.2006
23,22,9.77,+1.0,Asafa Powell,JAM,23.11.82,1rA,Zürich,18.08.2006
24,22,9.77,+1.6,Tyson Gay,USA,09.08.82,1q1,Eugene,28.06.2008
25,22,9.77,-1.3,Usain Bolt,JAM,21.08.86,1,Bruxelles,05.09.2008
26,22,9.77,+0.9,Asafa Powell,JAM,23.11.82,1h1,Rieti,07.09.2008
27,22,9.77,+0.4,Tyson Gay,USA,09.08.82,1,Roma,10.07.2009
28,22,9.77,-0.3,Usain Bolt,JAM,21.08.86,1,Moskva,11.08.2013
29,22,9.77,+0.6,Justin Gatlin,USA,10.02.82,1,Bruxelles,05.09.2014
30,22,9.77,+0.9,Justin Gatlin,USA,10.02.82,1s2,Beijing,23.08.2015
31,22,9.77,+1.5,Trayvon Bromell,USA,10.07.95,1rA,Miramar,05.06.2021
32,22,9.77A,+1.2,Ferdinand Omanyala,KEN,02.01.96,2,Nairobi,18.09.2021
33,22,9.77,+1.8,Fred Kerley,USA,07.05.95,1,Eugene,24.06.2022
34,35,9.78,±0.0,Asafa Powell,JAM,23.11.82,1,Rieti,09.09.2007
35,35,9.78,-0.4,Tyson Gay,USA,09.08.82,1,London,13.08.2010
36,35,9.78,+0.9,Nesta Carter,JAM,11.10.85,1,Rieti,29.08.2010
37,35,9.78,+1.0,Asafa Powell,JAM,23.11.82,1rA,Lausanne,30.06.2011
38,35,9.78,-0.3,Justin Gatlin,USA,10.02.82,1,Monaco,17.07.2015
39,40,9.79,+0.1,Maurice Greene,USA,23.07.74,1r3,Athínai,16.06.1999
40,40,9.79,-0.2,Usain Bolt,JAM,21.08.86,1,Saint-Denis,17.07.2009
41,40,9.79,+0.1,Tyson Gay,USA,09.08.82,1,Bruxelles,27.08.2010
